"ID","OWNERID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","CATEGORY_VOD__C","LANGUAGE_VOD__C","TEXT_VOD__C","EXTERNAL_ID_VOD__C","ACTIVE_VOD__C","DESCRIPTION_VOD__C","TYPE_VOD__C"
"a0ZU0000000LlFzMAK","005U0000000XLdfIAG","false","DUPLICATE_AFFILIATION","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","SphereOfInfluence","en_US","The specified affiliation already exists.","SphereOfInfluence-DUPLICATE_AFFILIATION-en_US","true","String used by application. Default is: The specified affiliation already exists.","Label_vod"
"a0ZU0000000LlG0MAK","005U0000000XLdfIAG","false","Custom","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:35.000Z","005U0000000XLdfIAG","2014-07-26T01:24:35.000Z","true","false","","","Analytics","en_US","Custom","Analytics-Custom-en_US","true","String used by application. Default is: Custom","Label_vod"
"a0ZU0000000LlG1MAK","005U0000000XLdfIAG","false","APP_VERSION","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","App Version","Blackberry-APP_VERSION-en_US","true","Blackberry Text for: App Version","Label_vod"
"a0ZU0000000LlG2MAK","005U0000000XLdfIAG","false","AUTO_REFRESH_STARTING_IN_0_SECONDS_CLOSE_THIS_SCREEN_TO_ABORT","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Auto Refresh starting in {0} seconds... Close this screen to skip.","Blackberry-AUTO_REFRESH_STARTING_IN_0_SECONDS_CLOSE_THIS_SCREEN_TO_ABORT-en_US","true","Blackberry Message: Auto Refresh starting in {0} seconds... Close this screen to skip.","Label_vod"
"a0ZU0000000LlG3MAK","005U0000000XLdfIAG","false","CALL_HEADERS","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Call Headers","Blackberry-CALL_HEADERS-en_US","true","Blackberry Text for: Call Headers","Label_vod"
"a0ZU0000000LlG4MAK","005U0000000XLdfIAG","false","DATA_IMPORT_FAILED_PLEASE_TRY_AGAIN","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Data import failed.  Please try again.","Blackberry-DATA_IMPORT_FAILED_PLEASE_TRY_AGAIN-en_US","true","Blackberry Message: Data import failed.  Please try again.","Label_vod"
"a0ZU0000000LlG5MAK","005U0000000XLdfIAG","false","CONNECTING_TO_SERVER","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Connecting to server.","Blackberry-CONNECTING_TO_SERVER-en_US","true","Blackberry Message: Connecting to server.","Label_vod"
"a0ZU0000000LlG6MAK","005U0000000XLdfIAG","false","DATA_IMPORT_FAILED_PLEASE_TRY_AGAIN_OR_EXIT_THE_APPLICATION","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Unable to import data.  Please try again or Exit the application.","Blackberry-DATA_IMPORT_FAILED_PLEASE_TRY_AGAIN_OR_EXIT_THE_APPLICATION-en_US","true","Blackberry Message: Unable to import data.  Please try again or Exit the application.","Label_vod"
"a0ZU0000000LlG7MAK","005U0000000XLdfIAG","false","DATA_LOADING_FAILED_PLEASE_REFRESH_OR_EXIT_THE_APPLICATION","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Data loading failed.  Please Refresh or Exit the application.","Blackberry-DATA_LOADING_FAILED_PLEASE_REFRESH_OR_EXIT_THE_APPLICATION-en_US","true","Blackberry Message: Data loading failed.  Please Refresh or Exit the application.","Label_vod"
"a0ZU0000000LlG8MAK","005U0000000XLdfIAG","false","DATA_VERSION","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Data Version","Blackberry-DATA_VERSION-en_US","true","Blackberry Message: Describe download failed.  Please try again.","Label_vod"
"a0ZU0000000LlG9MAK","005U0000000XLdfIAG","false","DATABASE_SIZE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Database size","Blackberry-DATABASE_SIZE-en_US","true","Blackberry Message: Enter credentials to Refresh the data.","Label_vod"
"a0ZU0000000LlGAMA0","005U0000000XLdfIAG","false","FREE_STORAGE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Free Storage","Blackberry-FREE_STORAGE-en_US","true","Blackberry Text for: Free Storage","Label_vod"
"a0ZU0000000LlGBMA0","005U0000000XLdfIAG","false","DESCRIBE_DOWNLOAD_FAILED_PLEASE_TRY_AGAIN","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Describe download failed.  Please try again.","Blackberry-DESCRIBE_DOWNLOAD_FAILED_PLEASE_TRY_AGAIN-en_US","true","Blackberry Message: Describe download failed.  Please try again.","Label_vod"
"a0ZU0000000LlGCMA0","005U0000000XLdfIAG","false","ENTER_CREDENTIALS_TO_REFRESH_THE_DATA","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Please log in to download offline data.","Blackberry-ENTER_CREDENTIALS_TO_REFRESH_THE_DATA-en_US","true","Blackberry Message: Please log in to download offline data.","Label_vod"
"a0ZU0000000LlGDMA0","005U0000000XLdfIAG","false","FREE_MEMORY","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Free Memory","Blackberry-FREE_MEMORY-en_US","true","Blackberry Text for: Free Memory","Label_vod"
"a0ZU0000000LlGEMA0","005U0000000XLdfIAG","false","GEN_ACCOUNTS","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Accounts","Blackberry-GEN_ACCOUNTS-en_US","true","Blackberry general text for: Accounts","Label_vod"
"a0ZU0000000LlGFMA0","005U0000000XLdfIAG","false","GEN_ADDRESSES","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Addresses","Blackberry-GEN_ADDRESSES-en_US","true","Blackberry general text for: Addresses","Label_vod"
"a0ZU0000000LlGGMA0","005U0000000XLdfIAG","false","GEN_DOWNLOADING","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Downloading","Blackberry-GEN_DOWNLOADING-en_US","true","Blackberry general text for: Downloading","Label_vod"
"a0ZU0000000LlGHMA0","005U0000000XLdfIAG","false","GEN_ERROR","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Error","Blackberry-GEN_ERROR-en_US","true","Blackberry general text for: Error","Label_vod"
"a0ZU0000000LlGIMA0","005U0000000XLdfIAG","false","GEN_FIND","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Find","Blackberry-GEN_FIND-en_US","true","Blackberry general text for: Find","Label_vod"
"a0ZU0000000LlGJMA0","005U0000000XLdfIAG","false","GEN_NO","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","No","Blackberry-GEN_NO-en_US","true","Blackberry general text for: No","Label_vod"
"a0ZU0000000LlGKMA0","005U0000000XLdfIAG","false","GEN_NONE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","None","Blackberry-GEN_NONE-en_US","true","Blackberry general text for: None","Label_vod"
"a0ZU0000000LlGLMA0","005U0000000XLdfIAG","false","GEN_PASSWORD","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Password","Blackberry-GEN_PASSWORD-en_US","true","Blackberry general text for: Password","Label_vod"
"a0ZU0000000LlGMMA0","005U0000000XLdfIAG","false","GEN_SYNCING","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Syncing","Blackberry-GEN_SYNCING-en_US","true","Blackberry general text for: Syncing","Label_vod"
"a0ZU0000000LlGNMA0","005U0000000XLdfIAG","false","GEN_UPDATED","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Updated","Blackberry-GEN_UPDATED-en_US","true","Blackberry general text for: Updated","Label_vod"
"a0ZU0000000LlGOMA0","005U0000000XLdfIAG","false","GEN_USERNAME","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Username","Blackberry-GEN_USERNAME-en_US","true","Blackberry general text for: Username","Label_vod"
"a0ZU0000000LlGPMA0","005U0000000XLdfIAG","false","GEN_YES","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Yes","Blackberry-GEN_YES-en_US","true","Blackberry general text for: Yes","Label_vod"
"a0ZU0000000LlGQMA0","005U0000000XLdfIAG","false","IMPORTING_DATA","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Importing data.","Blackberry-IMPORTING_DATA-en_US","true","Blackberry Message: Importing data.","Label_vod"
"a0ZU0000000LlGRMA0","005U0000000XLdfIAG","false","INCOMPATIBLE_DATA_FORMAT_FOUND_PLEASE_REFRESH_OR_EXIT_THE_APPLICATION","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Incompatible Data Format found.  Please Refresh or Exit the application.","Blackberry-INCOMPATIBLE_DATA_FORMAT_FOUND_PLEASE_REFRESH_OR_EXIT_THE_APPLICATION-en_US","true","Blackberry Message: Incompatible Data Format found.  Please Refresh or Exit the application.","Label_vod"
"a0ZU0000000LlGSMA0","005U0000000XLdfIAG","false","INSTALLING_UPGRADE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Installing upgrade.","Blackberry-INSTALLING_UPGRADE-en_US","true","Blackberry Message: Installing upgrade.","Label_vod"
"a0ZU0000000LlGTMA0","005U0000000XLdfIAG","false","INVALID_PHONE_NUMBER_PROVIDED","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Unable to dial the selected number. Please verify the phone number and try again.","Blackberry-INVALID_PHONE_NUMBER_PROVIDED-en_US","true","Blackberry Message: Unable to dial the selected number. Please verify the phone number and try again.","Label_vod"
"a0ZU0000000LlGUMA0","005U0000000XLdfIAG","false","LAST_SYNC","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Last Sync","Blackberry-LAST_SYNC-en_US","true","Blackberry Text for: Last Sync","Label_vod"
"a0ZU0000000LlGVMA0","005U0000000XLdfIAG","false","LOADING_DATA","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Loading data.","Blackberry-LOADING_DATA-en_US","true","Blackberry Message: Loading data.","Label_vod"
"a0ZU0000000LlGWMA0","005U0000000XLdfIAG","false","LOCAL_DATA_NOT_FOUND_EITHER_REFRESH_OR_EXIT_THE_APPLICATION","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Local data not found.  Either Refresh or Exit the application.","Blackberry-LOCAL_DATA_NOT_FOUND_EITHER_REFRESH_OR_EXIT_THE_APPLICATION-en_US","true","Blackberry Message: Local data not found.  Either Refresh or Exit the application.","Label_vod"
"a0ZU0000000LlGXMA0","005U0000000XLdfIAG","false","LOGIN_FAILED","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Login failed.","Blackberry-LOGIN_FAILED-en_US","true","Blackberry Message: Login failed.","Label_vod"
"a0ZU0000000LlGYMA0","005U0000000XLdfIAG","false","NETWORK_CONNECTION_IS_NOT_AVAILABLE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Network connection is not available.","Blackberry-NETWORK_CONNECTION_IS_NOT_AVAILABLE-en_US","true","Blackberry Message: Network connection is not available.","Label_vod"
"a0ZU0000000LlGZMA0","005U0000000XLdfIAG","false","LOGIN_FAILED_PLEASE_ENTER_THE_CORRECT_PASSWORD","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Unable to login.  Please verify your username and password and try again.","Blackberry-LOGIN_FAILED_PLEASE_ENTER_THE_CORRECT_PASSWORD-en_US","true","Blackberry Message: Unable to login.  Please verify your username and password and try again.","Label_vod"
"a0ZU0000000LlGaMAK","005U0000000XLdfIAG","false","LOGIN_FAILED_PLEASE_TRY_AGAIN","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Login failed.  Please try again.","Blackberry-LOGIN_FAILED_PLEASE_TRY_AGAIN-en_US","true","Blackberry Message: Login failed.  Please try again.","Label_vod"
"a0ZU0000000LlGbMAK","005U0000000XLdfIAG","false","OPTION_CANCEL","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Cancel","Blackberry-OPTION_CANCEL-en_US","true","Blackberry text for Menu or Button: Cancel","Label_vod"
"a0ZU0000000LlGcMAK","005U0000000XLdfIAG","false","OPTION_CHANGE_USER","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Change User","Blackberry-OPTION_CHANGE_USER-en_US","true","Blackberry text for Menu or Button: Change User","Label_vod"
"a0ZU0000000LlGdMAK","005U0000000XLdfIAG","false","OPTION_CLOSE","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Close","Blackberry-OPTION_CLOSE-en_US","true","Blackberry text for Menu or Button: Close","Label_vod"
"a0ZU0000000LlGeMAK","005U0000000XLdfIAG","false","OPTION_EMAIL","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Email","Blackberry-OPTION_EMAIL-en_US","true","Blackberry text for Menu or Button: Email","Label_vod"
"a0ZU0000000LlGfMAK","005U0000000XLdfIAG","false","OPTION_EXIT","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Exit","Blackberry-OPTION_EXIT-en_US","true","Blackberry text for Menu or Button: Exit","Label_vod"
"a0ZU0000000LlGgMAK","005U0000000XLdfIAG","false","OPTION_LOGIN","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Login","Blackberry-OPTION_LOGIN-en_US","true","Blackberry text for Menu or Button: Login","Label_vod"
"a0ZU0000000LlGhMAK","005U0000000XLdfIAG","false","OPTION_MAP","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Map","Blackberry-OPTION_MAP-en_US","true","Blackberry text for Menu or Button: Map","Label_vod"
"a0ZU0000000LlGiMAK","005U0000000XLdfIAG","false","OPTION_OPTIONS","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Options","Blackberry-OPTION_OPTIONS-en_US","true","Blackberry text for Menu or Button: Options","Label_vod"
"a0ZU0000000LlGjMAK","005U0000000XLdfIAG","false","OPTION_PHONE_CALL","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Call","Blackberry-OPTION_PHONE_CALL-en_US","true","Blackberry text for Menu or Button: Call","Label_vod"
"a0ZU0000000LlGkMAK","005U0000000XLdfIAG","false","OPTION_RECORD_CALL","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","Record Call","Blackberry-OPTION_RECORD_CALL-en_US","true","Blackberry text for Menu or Button: Record Call","Label_vod"
"a0ZU0000000LlGlMAK","005U0000000XLdfIAG","false","OPTION_REFRESH","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","005U0000000XLdfIAG","2014-07-26T01:24:37.000Z","true","false","","","Blackberry","en_US","Refresh","Blackberry-OPTION_REFRESH-en_US","true","Blackberry text for Menu or Button: Refresh","Label_vod"
"a0ZU0000000LlGmMAK","005U0000000XLdfIAG","false","OPTION_SMS","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","SMS","Blackberry-OPTION_SMS-en_US","true","Blackberry text for Menu or Button: SMS","Label_vod"
"a0ZU0000000LlGnMAK","005U0000000XLdfIAG","false","OPTION_VIEW","2011-09-09T21:37:03.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","005U0000000XLdfIAG","2014-07-26T01:24:38.000Z","true","false","","","Blackberry","en_US","View","Blackberry-OPTION_VIEW-en_US","true","Blackberry text for Menu or Button: View","Label_vod"
